imdb_score,movie_facebook_likes,duration,num_user_for_reviews,director_facebook_likes,title_year,color
4.6,8000,91,131,357,2015,Color
6.8,283,105,35,82,1956,Color
7.1,16000,106,291,450,2010,Color
7.3,27000,93,333,0,1988,Color
8.3,8000,172,301,120,1963,Color
5.4,2000,109,486,0,2004,Black and White
4,0,93,68,8,2013,Color
8,92000,165,836,0,2014,Color
6.7,0,96,248,11000,2006,Color
4.6,842,93,38,69,2001,Color
4,118,82,10,69,2000,Color
7,762,101,215,47,2003,Color
7.4,0,120,121,1000,1961,Black and White
5.9,576,81,156,5,2006,Color
4.6,138,82,37,7,1995,Color
7.5,11000,105,308,171,2007,Color
4.7,0,86,48,89,2014,Color
6.7,0,110,425,675,2002,Color
6.3,414,127,89,13000,1969,Color
6,931,90,58,0,2006,Color
6.7,0,110,177,99,1995,Color
7.1,15000,104,390,30,2002,Color
2.7,131,96,62,2,2003,Color
7.3,816,110,78,0,1988,Color
7.6,0,84,202,378,1996,Color
5.8,309,94,85,24,1999,Color
6.5,830,93,76,131,2007,Color
6.6,708,96,91,101,2005,Color
6.2,16000,88,287,0,2011,Color
6.9,0,101,151,21,2005,Color
8.5,26000,102,69,330,2011,Color
4.8,550,87,35,101,1987,Color
6.6,0,83,71,19,2011,Color
5.7,987,103,20,5,2015,Color
7,872,99,113,60,2002,Color
5.4,111,106,70,81,1999,Color
7.1,12000,115,110,227,2012,Color
6.9,11000,117,118,234,2013,Color
6.6,167,99,53,13,1997,Color
5.9,314,102,38,212,1987,Color
6.3,614,85,93,0,2000,Color
6.3,182,86,31,8,1999,Color
7.7,0,120,7,45,2013,Color
7,10000,106,137,0,2010,Color
6.3,132,103,26,272,2000,Color
5.9,108,93,26,12,1998,Color
6.2,0,112,87,105,2013,Color
5,98,100,40,137,1998,Color
7.7,0,113,38,58,2002,Color
6.5,0,98,141,53,2010,Color
6.1,325,23,47,,,Color
5.8,161,92,28,19,1997,Color
6.1,278,106,10,19,2014,Color
6,798,119,42,8,2011,Color
6.3,0,99,97,7,2011,Color
6.3,688,90,50,165,2003,Color
7.5,282,120,3,0,2013,Color
7.6,0,168,129,0,1972,Color
5.2,657,93,20,55,2012,Color
7.8,279,96,53,177,1930,Black and White
6.6,296,103,19,0,2007,Color
4.7,0,93,29,21,2016,Color
6.7,0,84,104,18,2009,Color
4.2,531,81,21,548,2012,Color
6.3,170,84,4,4,2012,Color
4.7,365,94,15,103,2014,Color
7.9,2000,120,167,160,1966,Color
8.1,17000,121,317,0,1976,Color
8.2,16000,226,706,149,1939,Color
6,0,104,10,10,2014,Color
6.8,251,152,67,541,1965,Color
7.3,237,92,6,2,2009,Color
7,456,107,90,24,1950,Color
7.3,17000,97,148,69,2010,Color
7.5,385,115,35,6,2005,Color
6.8,0,95,90,89,2009,Color
7.1,359,102,54,136,1948,Color
6.9,0,99,14,29,2009,Color
6.9,0,109,172,13,2006,Color
8.4,0,25,147,,,Color
7.9,0,113,334,154,1969,Black and White
7.2,0,91,174,11,1997,Color
7.8,16000,88,427,104,1980,Color
3.5,358,88,14,2,2015,Color
7.3,8000,97,157,473,1995,Black and White
7.5,0,97,96,117,1993,Color
7.8,14000,42,92,,,Color
6,1000,85,118,10,1987,Color
7.3,357,121,62,541,1970,Color
8,0,134,128,174,1967,Black and White
7.6,930,149,83,160,1959,Color
7,470,121,74,22,1966,Color
7.5,0,116,199,13000,1972,Color
6.8,43000,92,452,22,2015,Color
3.9,280,93,38,0,1998,Color
6.1,453,96,98,0,1996,Color
7.5,0,105,229,386,1998,Black and White
8.2,33000,129,231,195,2009,Color
4.8,804,94,52,47,2008,Color
7.8,0,37,537,0,1987,Color
5.2,0,81,131,0,2001,Color
3.3,93000,97,236,48,2013,Color
6.8,140,106,494,22,1998,Color
7,38000,103,199,12,2010,Color
6.5,360,101,24,0,2006,Color
6.4,414,98,53,9,2005,Color
5.3,1000,91,135,23,2004,Color
4.7,0,105,15,28,2016,Color
6.1,127,98,11,0,2008,Color
5.5,18,104,20,6,1998,Color
7.3,405,45,4,,,Color
4.8,211,96,12,0,2009,Color
8.4,5000,148,55,41,2013,Color
7,121,100,2,117,2015,Color
3.3,721,86,10,892,2014,Color
5.4,482,92,10,14,2014,Color
4.8,570,88,13,19,2014,Color
3.1,606,90,18,0,2014,Color
6.7,0,94,102,0,1977,Color
7.6,0,80,331,10,2005,Color
7.1,21000,107,225,78,2011,Color
6.1,224,99,13,0,2011,Color
6.5,0,92,72,0,2008,Color
8.5,129000,107,731,141,2014,Color
8.7,28000,135,749,353,2002,Color
7.1,0,99,160,8,1999,Color
6.6,0,102,13,19,2012,Color
6.7,799,93,73,22,2006,Color
8.3,60000,115,249,346,2012,Color
8.1,18000,94,458,84,1983,Color
7.4,0,91,174,38,2006,Color
6.6,934,98,75,73,1982,Color
4.5,0,97,3,246,2014,Color
6.4,100,92,18,4,1999,Color
7.5,0,128,86,39,2008,Color
8,13000,136,447,2000,1968,Color
8.1,0,113,214,673,1962,Black and White
7.2,0,99,70,6,2009,Color
7.5,0,101,172,13,2004,Color
7.2,15000,105,142,101,2010,Color
6.4,0,95,252,38,2005,Color
7.6,0,109,257,644,1978,Color
7.8,0,110,418,82,1964,Color
5.7,0,108,47,43,2012,Color
8.6,41000,118,706,964,1946,Color
8.2,21000,94,514,0,1996,Color
6.6,290,115,83,0,2000,Color
5.7,14000,98,359,21,2010,Color
7.4,0,91,213,52,1998,Color
8,4000,120,888,909,2002,Black and White
7.3,0,109,20,611,2014,Color
5.4,0,87,327,28,1985,Color
7.4,0,117,94,133,1985,Color
5.7,31000,85,578,65,2013,Color
6.8,58000,110,524,301,2012,Color
5.4,63,113,35,9,2002,Color
8.1,0,108,141,174,1958,Color
6.1,0,95,150,57,1970,Color
5.1,902,98,34,188,1997,Color
5.6,38,93,55,8,2000,Color
5.9,0,86,307,41,1986,Color
8.2,0,161,273,767,1957,Color
5.3,710,100,54,32,1990,Color
6.8,609,120,111,13000,1976,Color
8.3,0,125,241,0,1960,Black and White
4.3,949,91,317,18,1993,Color
6.7,933,128,137,13000,1966,Color
7.2,635,100,72,1000,2005,Color
6.9,0,84,88,85,2015,Color
6.6,889,97,16,78,1985,Color
5.9,545,84,20,23,2009,Color
7.9,808,146,81,174,1960,Color
8.3,0,186,176,176,1961,Black and White
5.2,143,94,8,9,1999,Color
7.8,1000,11,75,,,Color
7.8,0,126,162,393,1948,Black and White
3,837,99,101,18,2006,Color
7.9,62000,109,270,0,2013,Color
3.2,491,95,65,4,1987,Color
6.5,812,97,100,152,1988,Color
6.9,187,94,23,78,2004,Color
7,595,90,109,15,2002,Color
7.4,367,197,1,,,Color
7.8,0,117,147,375,2005,Color
6.9,1000,96,161,70,1999,Color
4.4,131,82,81,0,2000,Color
6,0,109,92,300,1996,Color
6.6,0,90,53,132,2010,Color
7.8,0,89,349,21,1971,Color
5.3,217,98,49,16,1993,Color
5.3,417,95,49,45,1997,Color
8,0,94,181,0,1978,Color
7.1,430,104,115,11,2001,Color
5.4,0,87,183,18,1999,Color
6.9,0,108,78,232,1996,Color
7.4,11000,86,139,387,2012,Black and White
7.3,0,94,177,151,2005,Color
7.8,0,134,499,377,1998,Color
6.6,26,89,14,269,2003,Color
5.4,20000,102,261,0,2014,Color
8.4,43000,120,809,0,2003,Color
6.3,0,110,65,13,2010,Color
6.1,37000,86,230,59,2011,Color
5,174,101,8,0,2016,Color
6.9,0,102,196,9,1996,Color
7.2,76,87,18,84,2006,Color
7.3,0,123,112,121,2009,Color
5.7,0,99,54,89,2011,Color
5,518,173,33,,,Color
5.3,0,87,129,21,2012,Color
7.9,3000,44,28,,,Color
5,47,120,27,40,2004,Color
5.3,0,93,71,78,2012,Color
7.6,450,60,20,,,Color
7.4,442,98,56,7,2004,Color
5.9,348,100,8,27,2011,Color
4.1,0,88,48,26,2009,Color
6.7,117,97,25,700,1999,Color
5.8,0,122,226,87,2011,Color
6.2,580,86,31,0,2009,Color
5.3,0,83,39,8,2015,Color
3.3,48,80,24,0,2005,Color
6.2,54,90,1,66,2009,Color
5.9,448,96,14,15,2009,Color
5.5,433,85,9,74,2013,Color
5.5,0,83,85,136,2014,Color
2.6,2000,80,13,19,2013,Color
5.8,6000,90,30,2000,2011,Color
7.4,3000,92,128,128,1967,Color
5.1,32,100,1,3,2009,Color
5.2,406,88,9,8,2013,Color
4.8,395,95,15,39,2014,
3.9,398,82,8,9,2015,Color
6.2,37,97,9,96,1988,Color
6.2,229,94,14,0,2009,Color
5.9,480,95,20,7,2010,Color
8,0,113,257,179,1998,Color
7.3,612,136,40,964,1961,Color
4.9,968,80,31,81,2015,Color
6.5,88,105,27,39,2005,Color
4.3,421,90,15,35,2014,Color
6.4,0,93,23,4,2010,Color
6.8,0,89,539,192,2003,Color
6.1,0,90,32,18,2010,Color
4,369,89,17,6,2015,Color
7.4,0,116,206,153,2005,Color
8.3,10000,120,350,0,1959,Black and White
5.3,0,88,270,152,1988,Color
8.1,14000,102,533,149,1939,Black and White
8,14000,106,315,0,1974,Black and White
5.7,0,95,332,0,2007,Color
8.2,349,144,106,124,2006,Color
7.1,381,113,57,9,1997,Color
7.4,0,118,90,19,1979,Color
6.6,50,141,8,2,2015,Color
5.7,77,90,6,0,2008,Color
6.9,573,109,65,673,1963,Color
7,121,95,5,53,1996,Color
7,116,122,27,149,1943,Black and White
7.8,12000,93,363,0,1974,Color
5.9,0,97,326,17,1984,Color
7.4,17000,82,123,84,2013,Black and White
7.8,963,140,69,133,1987,Color
6,323,86,53,3,2006,Color
7.9,0,105,37,147,2004,Color
7.2,0,66,124,76,2007,Color
7.4,30,99,4,0,2009,Color
5.3,254,100,47,6,2007,Color
8.3,0,103,568,134,1952,Color
7.6,10000,97,25,65,2010,Color
5.1,0,86,107,89,2013,Color
5.1,0,87,199,67,2012,Color
6.9,0,149,212,15000,1996,Color
4.6,0,98,532,24,1982,Color
6.3,819,98,92,11,1971,Color
7.9,1000,112,120,58,1963,Black and White
6.7,0,75,30,15,2013,Color
7.1,0,104,153,835,1991,Color
7.6,0,102,978,0,2004,Color
8.1,22000,105,395,0,1995,Color
6.6,39,99,5,0,2003,Color
7,500,107,87,7,1999,Color
7.6,774,96,84,13,2004,Color
6.7,430,101,29,34,2007,Color
7.1,13000,89,84,14,2012,Color
7.6,0,106,134,148,2003,Color
7.1,10000,95,178,53,2013,Color
7.1,16,34,2,19,1990,Color
7.7,24000,101,345,119,2008,Color
7.6,588,112,34,9,2008,Color
6.6,144,100,3,10,2006,Color
5.7,140,100,18,0,2006,Color
7.1,0,80,30,0,2010,Color
6.2,0,106,26,8,2008,Color
6.1,560,103,110,24,2000,Color
5.9,0,90,40,8,2008,Color
6.8,19000,96,203,571,2010,Color
5.8,190,89,7,20,2010,Color
5,0,87,23,2,2015,Color
6.3,89,94,2,0,2016,Color
6.8,352,120,35,0,1996,Color
5.1,250,101,90,9,2006,Color
6.6,79000,84,434,406,2006,Color
5,0,110,26,0,2015,
7.7,11000,101,192,222,2006,Color
3.1,0,101,82,15,2012,Color
6.5,144,101,28,24,1944,Color
3.9,566,105,10,29,2011,Color
6.8,500,97,63,23,1998,Color
7,438,108,46,24,1951,Color
5.9,279,95,9,535,2010,Color
5.8,0,108,28,14,2014,Color
7.3,0,90,62,115,1987,Color
7.8,3000,120,230,11,1940,Color
6.9,224,90,3,37,2014,Color
5.7,0,91,372,49,1982,Color
4.7,1000,92,342,13,1985,Color
5.9,285,117,29,84,2007,Color
5.9,13000,120,63,16,2015,Color
4.3,77,90,9,0,2008,Color
7.5,68,119,29,10,1945,Black and White
4.8,452,90,4,0,2015,Color
5.8,172,90,14,11,2005,Color
5.3,107,97,6,5,2014,Color
6,870,90,46,10,2007,Color
8.1,0,172,235,355,1946,Black and White
7,0,115,336,184,2001,Color
7.6,0,89,95,16,2001,Color
7.2,305,125,1,7,2015,Color
7.5,15000,78,374,57,2007,Color
6.3,162,89,4,15,2010,Color
6.7,14,100,1,0,2015,Color
4.8,275,77,21,0,2015,Color
5.5,380,81,17,7,2015,Color
7.5,0,115,358,92,1963,Color
5.1,321,96,40,6,1989,Color
7.4,763,60,24,,,Color
7.3,0,89,128,11000,1973,Color
6.9,45000,100,631,421,2014,Color
6.8,0,88,78,11000,1972,Black and White
8.4,15000,129,471,89,1962,Black and White
7.6,0,87,294,750,1981,Black and White
7.6,0,102,146,32,1994,Color
7.6,0,118,434,108,1999,Color
5.3,0,86,154,9,2011,Color
8.5,39000,137,407,207,2006,Color
7,10000,129,175,589,2011,Color
8,0,134,167,31,1961,Black and White
7.1,236,119,34,6,1940,Black and White
7.8,0,80,312,162,2003,Color
7.2,0,89,132,149,1998,Color
7.5,0,101,226,30,2003,Color
8,13000,80,492,0,2004,Color
8.1,11000,115,361,0,2000,Color
6.8,0,100,545,308,2003,Color
7.4,0,118,113,603,1947,Black and White
7.2,20000,100,297,81,2010,Color
8.1,0,106,156,162,2003,Color
7,60,106,29,85,1938,Black and White
7.4,0,91,243,244,2005,Color
8.3,63000,105,129,117,2010,Color
6.1,0,96,60,31,2015,Color
7.5,0,116,346,0,1999,Color
7,0,116,222,453,2005,Color
5.3,0,97,22,5,2015,Color
4.7,134,101,172,0,2002,Color
5.7,0,98,74,85,1986,Color
8.1,558,22,62,,,Color
6.5,0,101,206,263,2006,Color
8,0,90,156,56,2008,Color
3.3,32,120,30,0,2003,Color
8.3,0,102,55,117,2007,Color
6.9,0,102,72,22,2015,Color
7.3,43,60,26,,,Color
8.1,0,100,44,90,2007,Black and White
6.5,0,104,98,129,2010,Color
6.8,592,89,64,13,2005,Black and White
7.3,495,99,73,34,2000,Color
6.4,166,96,111,11,1997,Color
4.6,974,86,13,10,2010,Color
6.5,739,98,45,0,1985,Color
7,857,96,86,0,2004,Color
5.4,17000,94,161,53,2007,Color
6.7,0,91,102,4,1998,Color
2.8,10,,1,4,2000,Color
7.4,0,90,67,31,2004,Color
5.8,407,85,11,0,2009,Color
7.1,224,96,21,222,1997,Black and White
4.5,0,129,30,776,2015,Color
7.9,3000,60,136,,,Color
5.3,39,93,17,32,2008,Color
5.4,61,100,18,84,2003,Color
4.8,715,97,16,19,2013,Color
5.9,0,94,40,98,2014,Color
6.2,195,95,23,8,2009,Color
5.9,810,97,130,97,1993,Color
6.6,0,92,90,11,2005,Color
6.6,474,96,78,38,2006,Color
6,0,87,59,0,2015,Color
6.8,0,91,357,43,2008,Color
5.4,604,99,24,308,2013,Color
5.2,0,88,91,6,2009,Color
7.8,1000,119,23,5,2008,Color
6.4,205,99,41,0,2004,Color
6.1,0,92,235,6,2011,Color
5.7,0,86,53,5,2012,Color
5.5,0,83,64,0,2010,Color
7.4,0,81,,0,2015,Color
7.1,0,82,105,11000,1971,Color
3.9,115,102,9,0,2012,Color
4.6,44,90,6,5,2007,Color
7.3,1000,30,56,,,Color
7.7,0,92,175,0,1947,Black and White
4.9,153,88,31,0,2008,Color
6.3,912,97,67,10,2002,Color
6.1,0,96,26,68,2012,
6.6,0,87,19,8,2013,Color
5.7,655,106,19,5,2012,Black and White
5.6,825,107,23,17,2013,Color
6,200,80,36,2,1967,Color
5.7,0,91,20,10,2013,Color
7,805,99,72,44,1966,Color
5.3,69,102,15,909,2007,Color
4.4,651,108,14,531,2011,Color
3.4,0,88,25,6,2015,Color
4.5,0,89,22,20000,2015,Color
3.4,728,92,17,3,2015,Color
7.1,0,99,111,28,1986,Black and White
6.4,298,103,122,35,2003,Color
5.2,620,90,15,58,2015,Color
7,24000,95,447,89,2010,Color
7.3,17000,97,100,0,2010,Color
8.1,0,108,42,63,2013,Color
5.8,104,95,15,0,2006,Color
6.4,1000,160,38,168,2013,Color
7.8,0,90,134,120,2008,Color
6.3,213,86,6,0,2015,Color
7.2,1000,89,19,47,2015,Color
5.6,0,87,300,13,2010,Color
7.2,10000,98,75,456,2009,Color
8,5000,125,233,603,1951,Black and White
8.5,18000,95,839,0,1964,Black and White
6.8,544,118,110,12,2002,Color
7.3,31000,93,269,188,2012,Color
5.5,511,96,91,88,1973,Color
7.3,0,109,78,9,2000,Color
6.3,952,109,34,0,2011,Color
5.1,82,155,6,0,2015,Color
6.6,0,90,45,293,2011,Color
6.1,266,93,17,0,1993,Black and White
7.5,353,108,28,28,2003,Color
7,0,114,109,57,1968,Color
7.2,169,87,28,174,1952,Black and White
5.3,368,113,103,15,2007,Color
8.7,8,87,,9,2016,Color
3.4,566,90,12,4,2013,Color
5.4,569,111,8,21,2012,Color
7.8,0,81,709,670,1998,Black and White
6.7,0,93,277,75,2002,Color
4.7,326,90,9,15,2013,Color
6.3,73,112,1,0,2013,Color
7.4,0,106,58,36,2007,Color
6.1,794,88,95,88,1972,Color
7.5,951,138,510,143,2001,Color
6.3,17000,105,209,68,2010,Color
6.3,374,98,122,3,1999,Color
6.8,869,86,103,84,2004,Color
7.8,16000,104,162,25,2013,Color
6.9,305,100,48,87,2004,Color
8,0,126,133,964,1938,Black and White
7.8,0,118,150,160,1953,Black and White
7.4,721,103,90,673,1949,Color
6.1,0,102,21,11,2013,Color
4.3,43,84,13,11,1999,Color
3.5,588,,15,8,2010,Color
7.2,0,95,66,0,2007,Color
4.7,844,92,18,0,2014,Color
7.3,0,90,23,21,2006,Color
7.9,6000,113,313,0,1974,Color
5.1,9,,4,0,2005,Color
7.2,278,123,26,0,1969,Color
5.4,63,111,40,1000,2003,Color
3.7,2000,99,40,4,2016,Color
7.1,0,108,204,191,2007,Color
6.8,0,92,210,15,1988,Color
8.2,0,120,245,964,1939,Black and White
7,0,91,408,184,1995,Color
7.4,0,88,232,387,2005,Color
6.7,682,97,190,0,2001,Color
9.1,0,90,1,134,2016,
7.6,0,95,161,13000,1945,Color
7.2,619,103,83,460,1994,Color
7.5,0,110,318,787,1998,Color
6.8,60000,103,752,0,2010,Color
6.9,0,92,148,92,1984,Color
7.9,0,114,125,44,2000,Color
7.6,0,101,33,4,2012,Color
6.7,608,112,68,58,2005,Color
5.8,0,104,79,38,2013,Color
6.5,853,99,93,675,1993,Color
7.2,0,98,159,21,2001,Black and White
6.9,415,107,57,234,2007,Color
5.5,307,93,3,6,2014,Color
6.5,0,100,481,122,2001,Color
6.2,0,80,28,522,2006,Color
6.7,0,94,14,13,2010,Color
5.7,0,93,235,134,2006,Color
8.6,0,87,211,0,1936,Black and White
6.5,304,91,55,18,2002,Color
6.3,0,84,88,0,2007,Color
4.3,68,90,5,7,2005,Color
6.1,212,98,11,102,2015,Color
6,216,108,26,60,2005,Color
5.8,594,124,8,407,2010,Color
6.7,0,95,142,49,2008,Color
6.7,371,90,22,7,2008,Color
7.6,132,93,,228,2015,Color
5.1,15000,101,166,0,2012,Color
6.8,10000,107,83,3,2014,Color
6.8,0,20,70,21,2005,Color
6.8,193,87,10,0,2005,Color
6.3,283,98,7,11,2013,
7.1,0,112,13,34,2014,Color
2.8,236,82,10,65,2014,Color
8.2,232,102,1,5,2015,Color
3.1,402,97,18,764,2015,Color
3.3,750,101,42,37,2015,Color
3.6,135,93,2,9,2015,Color
7.7,0,83,204,0,1937,Color
6.7,57,106,37,33,2004,Color
5.5,209,113,41,74,1968,Color
6.6,400,94,63,87,2004,Color
4.8,724,101,8,20,2016,Color
5.5,969,99,33,10,2014,Color
6.3,389,76,16,412,2014,Color
6.9,223,91,6,58,2014,Color
6.5,0,105,155,7,1966,Color
8.2,21000,120,523,0,1998,Color
7.1,32,105,2,0,1982,Color
7.3,533,120,13,,,Color
8.1,5000,105,258,346,1998,Color
7.2,872,95,65,12000,1996,Color
7.4,100,135,19,5,2006,Color
6.5,117,105,38,7,1999,Color
5.7,932,83,10,5,2012,Color
7.7,963,60,79,,,Color
8.7,0,135,24,135,2014,Color
4.3,220,88,46,4,1985,Color
6.2,3000,87,53,4,2003,Black and White
3.3,66,97,24,0,2005,Color
2.7,0,82,42,19,2010,Color
5.2,969,103,38,0,2009,Color
8.2,0,130,276,13000,1940,Black and White
6.1,0,87,394,49,1981,Color
8,0,101,136,0,1945,Black and White
5.5,0,96,88,4,1984,Color
5.7,0,80,11,8,2012,Color
3.7,381,87,3,11,2011,Color
7.1,1000,92,116,83,1953,Color
7.8,0,118,124,673,1941,Black and White
7.3,632,27,17,,,Color
4.1,447,123,9,0,2014,Color
7.2,2000,100,95,0,1989,Color
7.7,0,103,1509,0,2004,Color
7.1,0,100,333,422,2001,Color
7.6,221,99,1,4,2014,Color
7,407,89,2,0,2013,Color
7.4,0,114,214,300,2001,Color
7.7,756,111,231,50,2000,Color
7.2,0,99,150,13000,1955,Color
6.6,0,85,186,91,1999,Color
6,0,113,32,29,2013,Color
8.4,19000,99,931,16000,1992,Color
6.5,548,83,25,9,1940,Black and White
8.9,20000,142,780,0,1966,Color
7.9,0,112,26,9,2015,Color
6,0,108,89,14,2012,Color
6.1,27,88,4,0,2001,Color
7.4,5000,97,10,4,2011,Color
6.2,87,85,2,0,2007,Color
5.6,754,103,16,0,2011,Color
7.2,75,110,1,0,2013,Color
6.1,480,88,38,4,2003,Color
3.8,636,76,35,0,2008,Color
7.1,204,100,52,345,1936,Black and White
4.5,161,99,11,0,2011,Color
3.8,238,84,51,0,2012,Color
6.2,0,91,70,38,1993,Color
6.6,477,97,27,282,1970,Color
4.6,479,84,7,2,2015,Color
4.2,242,100,2,0,2015,Color
6.8,0,94,236,6,2005,Color
7.7,0,90,207,222,2004,Black and White
7.1,954,,6,,,Color
5.9,241,92,37,155,1987,Color
4.7,51,105,8,0,2002,Color
7,131,73,32,126,2002,Black and White
6.9,0,116,36,12,2006,Color
6.1,0,110,82,22,2010,Color
7.6,51000,102,316,338,2011,Color
3,444,89,15,252,2010,Color
2.6,200,76,10,0,2013,Color
8.6,23000,82,1123,345,1942,Color
6.1,0,89,85,0,2008,Color
7.5,773,150,35,6,2009,Color
6.7,0,89,199,136,1972,Color
8.1,0,145,542,80,1976,Color
4.9,234,91,2,2,2014,Color
6.8,328,121,56,62,1963,Color
5.7,13000,83,309,6,2014,Color
8.3,35000,110,881,17000,1976,Color
6.6,0,91,195,287,1981,Color
7.3,5000,110,389,92,1962,Color
5,24000,86,271,18,2012,Color
7,0,86,335,385,1987,Color
3.4,0,120,102,18,2016,Color
5.9,816,90,220,65,2005,Color
6,339,99,140,2,1999,Color
7.4,25000,112,283,310,2010,Color
7.4,0,103,230,2,2005,Color
4.2,12000,83,290,19,2012,Color
6.2,0,109,137,199,1970,Color
6.2,365,89,36,0,1956,Black and White
7.5,0,96,504,49,2006,Color
7.2,624,109,69,23,1949,Black and White
7.2,0,122,67,17000,2008,Color
5.4,12000,100,164,0,2013,Color
7,75,109,5,0,2015,Color
7.2,11000,95,126,20,2012,Color
7.9,37000,94,183,11,2008,Color
6.8,0,107,82,10,2011,Color
6.7,392,104,86,122,1998,Color
6.8,0,93,79,7,2014,Color
6.9,0,102,186,46,2011,Color
6.8,0,84,73,9,2014,Color
7.2,0,97,93,33,2008,Color
7.4,14000,91,80,9,2013,Color
5.6,387,84,102,56,1997,Color
6.8,227,86,32,132,1996,Color
7.7,0,92,155,2,2006,Color
7,671,94,120,112,2000,Color
7.2,0,92,366,152,2002,Color
7.2,603,100,51,12,1998,Color
7.2,100,119,63,13,2001,Color
6.2,92,167,19,10,2000,Black and White
6.2,0,92,168,406,1997,Color
6.9,571,108,126,234,2003,Color
7,166,97,29,4,1997,Color
6.7,115,88,68,22,2002,Color
3.6,24,100,32,0,2000,Color
6.3,0,100,61,71,2013,Color
7.4,0,124,32,13,2009,Color
7.4,11000,88,88,21,2006,Color
7.3,32000,106,160,135,2014,Color
6.1,150,79,49,2,2003,Color
8.2,20000,96,107,50,2012,Color
7.7,0,53,40,141,2007,Color
7.3,587,97,13,10,2006,Color
7.4,32,120,2,0,2004,Color
5.7,25,90,16,165,2000,Color
7.6,0,91,16,9,2013,Color
6.8,0,93,11,0,2014,Color
5.6,706,112,5,74,2012,Color
4.8,31,160,30,5,2005,Color
6.4,0,95,193,243,2009,Color
6.8,0,93,73,11,2010,Color
6.1,157,88,52,29,1998,Color
5.2,27,105,43,5,1999,Color
6.9,43,98,17,8,1996,Color
6,210,82,54,82,2000,Color
6.3,143,89,6,32,2009,Color
6.1,244,78,31,0,2006,Black and White
5.5,793,97,7,4,2015,Color
6.9,0,81,37,0,2006,Color
5.6,17,90,13,18,1997,Color
1.9,128,97,9,0,2005,Color
4.1,42,88,12,53,2006,Color
5.4,47,96,21,436,2001,Color
6.8,0,105,15,50,2013,Color
7,259,,15,3,2015,Color
6.7,501,76,75,57,2006,Color
5.8,903,96,8,0,2014,Color
6.2,138,99,26,0,2006,Color
2.8,297,90,28,15,2009,Color
7.3,32,94,7,82,1965,Black and White
5.8,141,87,22,3,2004,Color
6.5,599,93,24,923,2008,Color
6.1,3,90,,0,2008,Color
5.1,0,89,39,23,2009,Color
2.2,150,83,14,142,2012,Color
7.2,68,96,7,0,2014,Color
5.7,370,90,12,0,2011,Color
3.4,41,138,1,105,2009,Color
3.8,54,84,6,142,2014,Color
4.7,0,83,47,224,2012,Color
5.6,968,96,41,0,2012,Color
3.9,91,94,24,6,2006,Color
5.4,48,90,16,0,2014,Color
5.2,936,95,19,53,2015,Color
3.5,0,93,30,3,2013,Color
5.3,212,111,1,0,2014,
7.1,785,103,55,17,1968,Color
5.5,2000,87,56,0,2013,Color
5.9,57,30,14,,,Color
6,884,100,64,12,2014,Color
4.8,42,90,4,29,2007,Color
7.1,489,83,3,0,2014,Color
8.2,0,108,281,603,1954,Black and White
5.7,995,100,15,28,2011,Color
7.9,14000,113,172,163,2007,Color
7.3,52,97,3,171,2015,Color
7.1,12000,104,651,171,2005,Color
6.4,698,91,90,91,2005,Color
5.9,0,107,43,32,2011,Color
7.5,17000,85,168,0,2013,Color
6.4,0,101,39,6,2012,Color
7.4,0,70,136,11,1942,Color
7.3,337,88,23,0,2007,Color
7.2,0,107,252,6,2003,Color
6.7,24,78,2,0,2011,Color
7.1,181,90,3,66,2013,Color
6,0,88,34,15,2012,Color
6.7,0,92,61,43,2012,Color
5.6,409,95,158,14,2002,Color
7,933,85,72,46,2006,Color
4.9,549,86,23,63,2015,Color
3.2,312,90,6,8,2015,Color
8.4,48000,123,264,0,2011,Color
6.9,33,93,6,5,2009,Color
7.5,0,88,174,377,1995,Color
7.2,81,114,28,9,1993,Color
7.2,219,88,135,6,2002,Color
8,926,110,84,21,1929,Black and White
7.4,18,95,1,0,2008,Color
7.2,83,83,11,0,2004,Color
6.5,130,104,79,37,1999,Color
7.2,396,94,30,3,2003,Color
4.2,4,87,3,0,2000,Color
5.1,0,93,72,247,2014,Color
6.4,23000,91,200,75,2009,Color
6.8,1000,90,157,38,2003,Color
6.2,14,14,3,0,2012,Color
7.5,0,112,238,0,1973,Color
7.7,274,75,24,21,2006,Color
6.9,307,86,73,8,2007,Color
7,31000,86,260,365,2012,Color
7.5,614,89,8,15,2011,Color
6.3,0,95,209,214,2011,Color
5.5,0,101,247,243,2011,Color
8.1,0,106,101,973,1970,Color
6.6,163,88,31,168,2002,Color
5.2,0,99,74,4,2008,Color
5.6,2000,90,129,129,2006,Color
3.1,128,95,30,3,2009,Color
8.1,3000,85,333,160,1952,Black and White
8.3,0,170,74,23,1994,Color
7.1,903,86,46,30,2005,Color
8.1,1000,,11,364,2014,Color
7.2,420,97,109,52,2001,Color
6.3,523,104,17,0,2014,Color
4,303,88,10,0,2009,Color
7.2,0,106,189,31,2006,Color
6.5,102,107,6,0,1998,Color
6.5,161,84,36,21,1997,Color
4.9,158,91,1,0,2015,Color
5.2,0,90,79,13,2013,Black and White
7.4,203,103,8,2,2009,Color
7.4,5,71,1,0,2014,Color
5.4,1000,90,27,4,2012,Color
3.9,0,67,5,4,2013,Color
5.3,0,94,19,7,2015,Color
7.8,1000,81,98,10,1935,Black and White
